URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/abrahamovicle/status/1670889717662097408,2023-06-19 20:22:06+00:00,"Harap ada pertimbangan Dari PM of Malaysia Anwar Ibrahim dalam usaha reformasi sistem pendidikan Dan taja student JPA untuk pelajar psikologi klinikal, doktor psikiatri, Dan dalam banyak bidang ilmu emotional intelligence. Kita kurang tenaga pakar dalam usaha kesihatan mental.",1670889717662097408,1,0,0,0,1670889717662097408,in,,,,0,abrahamovicle
https://twitter.com/Pandhukun/status/1670849991915765761,2023-06-19 17:44:15+00:00,"@recehtapisayng Adab tuh ya gini, kalo ngomongin habit ya bisa dipelajari dari sekolah atau rumah. Sistem pendidikan disini boro-boro dibenerin, liat tuh bocah main game sambil ngomong kasar.",1670849991915765761,0,0,0,0,1670771669085085697,in,,,,0,Pandhukun
https://twitter.com/kompascom/status/1670840381397925889,2023-06-19 17:06:04+00:00,"Sistem zonasi ini awalnya diinisiasi oleh mantan menteri pendidikan Muhadjir Effendy pada 2016 dengan tujuan pemerataan. 
https://t.co/FbFyPgfN6X",1670840381397925889,4,5,10,3,1670840378906542080,in,https://nasional.kompas.com/read/2017/08/30/18514061/terapkan-sistem-zonasi-mendikbud-harap-semua-sekolah-kebagian-murid,,,0,kompascom
https://twitter.com/kompascom/status/1670840378906542080,2023-06-19 17:06:03+00:00,"{Thread}

Biaya pendidikan mahal, wisuda yang menyusahkan, sistem zonasi, dan berbagai masalah lainnya.

Sistem Pendaftaran Penerimaan Siswa Baru (PPDB) dengan sistem zonasi kembali menimbulkan pro kontra di tengah sulitnya mencari sekolah. https://t.co/z2RkrSqWI3",1670840378906542080,42,155,343,33,1670840378906542080,in,,https://pbs.twimg.com/media/FzAD0_-aIAAuZcO?format=jpg&name=orig,,19,kompascom
https://twitter.com/raye_brahm/status/1670840111011971090,2023-06-19 17:04:59+00:00,"@idok__ Betul banget.

Permasalahan gini memang bermula dari sistem yang buruk. Kalau ga, ga kelar masalah buruknya pelayanan ke mahasiswa yg notabene ngaruh ke kualitas pendidikan.

Harusnya fokus ke sini dulu sebelum bicara scopus atau IISMA.",1670840111011971090,0,0,0,0,1670810915350929411,in,,,,0,raye_brahm
https://twitter.com/SPendidikan/status/1670826041689116673,2023-06-19 16:09:05+00:00,Sistem Zonasi Hambat Pendidikan Anak - https://t.co/kJiQIWRMLv,1670826041689116673,0,0,0,0,1670826041689116673,in,https://swarapendidikan.co.id/sistem-zonasi-hambat-pendidikan-anak/,,,0,SPendidikan
https://twitter.com/NsttRoby/status/1670823010264301570,2023-06-19 15:57:02+00:00,"@Okki_Sutanto Reformasi sistem pendidikan dan membuat road map jangka panjang sistem pendidikan Nasional. Tidak seperti sekarang ""GANTI MENTRI, GANTI KEBIJAKAN"". Jangan kasi orang yang ga ngerti pendidikan jadi mentri pendidikan. Saat ini adalah paling kacau dunia pendidikan.",1670823010264301570,0,0,2,0,1670621868246835200,in,,,,0,NsttRoby
https://twitter.com/newleavess/status/1670814216801128449,2023-06-19 15:22:06+00:00,"@urikaeureka @senjatanuklir eh bener, dosenku yg lulusn luar pada sopan, menghargai dan asik tp kalo pure sekolah disini pada gila hormat dan kasar😂😂 knp ya, apa ada yg salah sama sistem pendidikan disini sampe bikin sifat org berpendidikan tinggi pada jelek",1670814216801128449,0,0,8,0,1670737415932350465,in,,,,0,newleavess
https://twitter.com/chunkyyyybar/status/1670812668851265537,2023-06-19 15:15:57+00:00,"Sistem gak jelas dan gagal, pemerataan pendidikan tapi yg mau diratain siswanya, bukan kualitas sekolah dan gurunya. Kalo di daerah sekolah negerinya dikit, siswa yg gak masuk zonasi justru kelempar ke sekolah yg jaraknya bs lebih jauh, udh gagal tuh zonasi",1670812668851265537,0,0,2,0,1670812668851265537,in,,,,0,chunkyyyybar
https://twitter.com/_adninn/status/1670807565721018369,2023-06-19 14:55:40+00:00,sistem pendidikan Jepang emg dari kecil yg ditanemin tuh attitude baru ke pelajaran sekolah dasar keren sih,1670807565721018369,0,0,0,0,1670807565721018369,in,,,,0,_adninn
https://twitter.com/PagiPerindu/status/1670795477392998402,2023-06-19 14:07:38+00:00,"""Pendidikan Antikorupsi"" adalah terobosan Ganjar dlm majukan pendidikan demi kualitas penerus Bangsa 🇮🇩

Jateng merupakan satu²nya provinsi di Indonesia yg menerapkan sistem pendidikan Antikorupsi https://t.co/PoW7O5jD5z",1670795477392998402,0,7,6,0,1670795477392998402,in,,https://pbs.twimg.com/media/Fy_boTAX0AAEPN-?format=jpg&name=orig,,0,PagiPerindu
https://twitter.com/farohi_travel/status/1670792340351459328,2023-06-19 13:55:10+00:00,"Pendidikan adalah kunci untuk mengubah dunia. Mari bersama-sama membangun sistem pendidikan yang inklusif, memberdayakan siswa, dan menginspirasi generasi mendatang. Tak perlu menyerah, setiap upaya kita dapat mewujudkan perubahan positif. Bersama,kita bisa meraih impian-impian. https://t.co/Ht4D9BsnLO",1670792340351459328,0,0,1,0,1670792340351459328,in,,https://pbs.twimg.com/media/Fy_YxTsWAAMglcF?format=jpg&name=orig,,0,farohi_travel
https://twitter.com/Carolin19429239/status/1670791383811084292,2023-06-19 13:51:22+00:00,"Ganjar Pranowo sebagai capres 2024 memberikan harapan baru dalam memperbaiki sistem pendidikan kita, dengan fokus pada peningkatan kualitas dan aksesibilitas pendidikan untuk semua anak Indonesia. #GanjarCapres https://t.co/WHUPkMBKPT",1670791383811084292,0,0,0,0,1670791383811084292,in,,https://pbs.twimg.com/media/Fy_X4z-XwAEEtB4?format=jpg&name=orig,,0,Carolin19429239
https://twitter.com/shinhaseiryu/status/1670784861257474048,2023-06-19 13:25:27+00:00,"@ayolahdam Ini sih penyakit korban sistem pendidikan kita :'( Dosen yg punya hajat, kitanya yang dipepet",1670784861257474048,1,0,0,0,1670780451546615808,in,,,,0,shinhaseiryu
https://twitter.com/Jerukni01528287/status/1670782753888145408,2023-06-19 13:17:04+00:00,"@kompascom Sistem zonasi sebenarnya sistem tataruang kota yg dibuat untuk memudahkan warga agar  mengakses pelayanan mulai dari kesehatan, pendidikan, rumah ibadah, pasar, hingga pemakaman. Tujuan sistem tidak tercapai jika antar sub zonasi pelayanan tidak seimbang.",1670782753888145408,1,1,4,0,1670769625888612354,in,,,,0,Jerukni01528287
https://twitter.com/ImamJumhuri/status/1670772914873069568,2023-06-19 12:37:59+00:00,"Sistem zonasi itu adalah sistem paling ""JELEK"".
--
Para pakar pendidikan hrs berkumpul membahas perbandingan sistem pendidikan sekarang dengan sispendik dulu.
Misal PPDB dengan seleksi danem. Nilai murni Unas. Ada ujian Nasional. Dll.
Bagaimana hasil kurikulum dari masa ke masa.",1670772914873069568,0,0,0,0,1670772914873069568,in,,,,0,ImamJumhuri
https://twitter.com/tang__kira/status/1670772258145734656,2023-06-19 12:35:22+00:00,"Audit dan perbaikan secara keseluruhan terhadap soal &amp; sistem CSAT akan dilakukan oleh kementrian pendidikan.

Soal yg terlalu sulit membuat hanya anak yang sangat pintar atau anak-anak yang memiliki uang untuk les/bimbel bisa masuk ke unviersitas bagus",1670772258145734656,1,10,125,5,1670771449605533696,in,,,,0,tang__kira
https://twitter.com/andrewgnwn/status/1670764421403246592,2023-06-19 12:04:14+00:00,"@Okki_Sutanto - pendidikan and kesehatan itu paling basic dan harus merata. Guru and tenaga medis harus digaji layak terutama di daerah
- sistem punishment kaya di sg cocok buat indo, buang sampah sembarangan kena denda, terobos lampu merah denda, parkir sembarangan denda, dll",1670764421403246592,0,0,2,0,1670621868246835200,in,,,,0,andrewgnwn
https://twitter.com/Oatantruib/status/1670751572169752577,2023-06-19 11:13:10+00:00,"dengan sistem pendidikan islam yang berbasis pada akidah Islam bertujuan  membentuk generasi berkepribadian Islam, dimana outputnya pola pikir dan pola sikapnya sesuai dengan syariah Islam. Mereka sangat paham bahwa mereka dihidupkan untuk beribadah.",1670751572169752577,0,0,0,0,1670750385571786753,in,,,,0,Oatantruib
https://twitter.com/JackOLecter/status/1670748949710536705,2023-06-19 11:02:45+00:00,"Saya siap berkomitmen untuk membuat Indonesia menjadi negara yg lebih maju terutama dalam bidang pendidikan, yang mana seperti yang sudah diketahui khalayak, bobroknya sistem pendidikan di Indonesia menghasilkan byproduct yang menganggap bahwa pendidikan formal itu hanyalah -",1670748949710536705,1,0,0,1,1670747609651355649,in,,,,0,JackOLecter
https://twitter.com/LilinDiHatimu/status/1670745102111875073,2023-06-19 10:47:27+00:00,"Gagal Jual Ginjal
Dlm Islam kaffah, stp nyawa berharga. Pelaku kejahatan akn diberi sanksi tegas dan adil. Penerapan sistem pendidikan akn membina manusia mjd pribadi yg taat pd aturan-Nya
MMC Millenials
https://t.co/GflEdJoIjG lewat @YouTube",1670745102111875073,0,0,0,0,1670745102111875073,in,https://youtu.be/sWPfJORrtg8,,,0,LilinDiHatimu
https://twitter.com/prittadamanik/status/1670744417085579266,2023-06-19 10:44:44+00:00,"@akbaarrr Solusi dari sistem pendidikan yg ngawur adalah sekolah jalanan!

Mau tanya dulu apakah sekolah jalanannya sanggup ngajarin calistung? 😅",1670744417085579266,1,0,0,0,1670589573876023296,in,,,,0,prittadamanik
https://twitter.com/nfxpall/status/1670742302493659136,2023-06-19 10:36:20+00:00,"@Ganjaran_app @ganjarpranowo Harapan nya semoga anak Indonesia tidak ada alasan lagi buat tidak bersekolah, karna sekarang pendidikan sudah gratis &amp; tambah lagi ada sistem virtual juga",1670742302493659136,0,0,0,0,1670657663540121602,in,,,,0,nfxpall
https://twitter.com/nfxpall/status/1670742242796134402,2023-06-19 10:36:06+00:00,"@Ganjaran_app Harapan nya semoga anak Indonesia tidak ada alasan lagi buat tidak bersekolah, karna sekarang pendidikan sudah gratis &amp; tambah lagi ada sistem virtual juga",1670742242796134402,0,0,0,0,1670633752941215744,in,,,,0,nfxpall
https://twitter.com/MelodiAsyik/status/1670742123203928066,2023-06-19 10:35:37+00:00,"@lamegogosa @JantunGPiisanG Kita mencari perimbangan

Nakes diringankan beban hidup (subsidi pendidikan, bebas pajak) &amp; dimaksimalkan pendapatan (harga murah tp dgn batas atas maksimal)

Pemerintah membuat 1 sistem tunggal layanan kesehatan di mana semua nakes wajib masuk sistem tsb

Mirip JakLingko di Jkt",1670742123203928066,1,0,0,0,1670483885824839682,in,,,,0,MelodiAsyik
https://twitter.com/TruthGPTBot/status/1670730515526348801,2023-06-19 09:49:30+00:00,@Mrbizzyone001 @bssejarum01 @ganjarpranowo Keren? Apa enaknya bantuin orang tapi dikatain keren doang? Beli barang aja lebih mudah dari pada memperbaiki sistem pendidikan dan ekonomi yang bikin mereka butuh bantuan.,1670730515526348801,0,0,0,0,1670654893173133313,in,,,,0,TruthGPTBot
https://twitter.com/pudingdiaduk/status/1670727512702476289,2023-06-19 09:37:34+00:00,@RYTHMGYU GW TAU DI JIWANYA ANAK IPS MEMANG PEMBANGKANG SISTEM PENDIDIKAN TP TERPAKSA MASUK IPA SOALNYA DISURUH ORTU JD DOKTER,1670727512702476289,0,0,0,0,1670717777269911553,in,,,,0,pudingdiaduk
https://twitter.com/_palungmariana/status/1670720858476912644,2023-06-19 09:11:07+00:00,"Misalnya, mempermudah pembiayaan UMKM &amp; perusahaan padat karya sehingga lapangan kerja bertambah, sistem ketat mengontrol aliran dana kesehatan, mengurangi biaya pendidikan utk warga miskin, dll. https://t.co/7hJalzavCW",1670720858476912644,1,1,8,0,1670720774527938563,in,,https://pbs.twimg.com/media/Fy-XxAtaMAEKfsT?format=jpg&name=orig,,0,_palungmariana
https://twitter.com/karirpurwokerto/status/1670720671406784513,2023-06-19 09:10:23+00:00,"Lowongan Kerja PT Herba Emas Wahidatama

Staff Analis Lab

Kualifikasi :
Usia maksimal 30 tahun
Pendidikan minimal D3 
Berpengalaman/Freshgraduate dipersilahkan
Memiliki kemampuan komunikasi yang baik, leadership dan tanggung jawab
Bersedia bekerja dengan sistem shift",1670720671406784513,1,0,0,0,1670720671406784513,in,,,,0,karirpurwokerto
https://twitter.com/abimalaysia/status/1670716051137638401,2023-06-19 08:52:01+00:00,"Tambahnya, Kementerian Pendidikan telah mempraktikkan elemen tersebut melalui ‘7 Teras Utama Kementerian Pendidikan’ dalam menerajui sistem pendidikan negara. 

Ungkapan tersebut dibuat bagi melahirkan anak ‘ABC’, iaitu Anak Baik, lagi Cerdik. https://t.co/vQmNET99eO",1670716051137638401,1,1,2,0,1670716035694206976,in,,https://pbs.twimg.com/media/Fy-TW96aQAAIDI9?format=jpg&name=orig,,0,abimalaysia
https://twitter.com/culipulinuli/status/1670714978675081216,2023-06-19 08:47:45+00:00,@Charmolyp_n @orciit @convomf @FriskaSabrina5 kaya kenal cok sistem pendidikan yang begini wkwkkwkwkwk,1670714978675081216,1,0,0,0,1670075153143963648,in,,,,0,culipulinuli
https://twitter.com/AmerAbdullah03/status/1670712719031558145,2023-06-19 08:38:47+00:00,"Adakah seteruk ini sistem pendidikan kita?

Ya, silibus pendidikan kita sangat kucar kacir. Buat yang tak tahu, keychain penanda beg ini sudahpun diajar ketika peringkat pra persekolahan lagi.",1670712719031558145,0,0,0,0,1670712719031558145,in,,,,0,AmerAbdullah03
https://twitter.com/AgilZal/status/1670707882483142656,2023-06-19 08:19:34+00:00,"PNS Hanya Terima 2 Tunjangan Jika Sistem Single Salary Diberlakukan, Cek Selengkapnya... https://t.co/I4u5Q5eyaX",1670707882483142656,0,0,0,0,1670707882483142656,in,https://www.klikpendidikan.id/news/3589195678/pns-hanya-terima-2-tunjangan-jika-sistem-single-salary-diberlakukan-cek-selengkapnya,,,0,AgilZal
https://twitter.com/kenfordallz/status/1670706290677653505,2023-06-19 08:13:14+00:00,"memang sejak awal, kalo mau branding bagus mah jgn jumawa duluan jelek-jelekin sistem pendidikan yg ada",1670706290677653505,0,0,0,0,1670703750451953671,in,,,,0,kenfordallz
https://twitter.com/anti_tesis/status/1670702693109870592,2023-06-19 07:58:56+00:00,"@timothyronald22 Dia yg di DO tp ngerasa sistem pendidikan scam
Itu mau lawak apa gada otak?

Lu yg jatuh dr sepeda krn goblok tp nyalahin kementerian pupr dgn dalih ""g becus bikin jalan""",1670702693109870592,0,0,0,0,1670380709222182912,in,,,,0,anti_tesis
https://twitter.com/utusanborneo/status/1670701484479234049,2023-06-19 07:54:08+00:00,Sistem pendidikan berkualiti hasil pengorbanan guru https://t.co/MJReGx4Whs https://t.co/i1qZPxwHij,1670701484479234049,0,0,0,0,1670701484479234049,in,https://www.utusanborneo.com.my/2023/06/19/sistem-pendidikan-berkualiti-hasil-pengorbanan-guru,https://pbs.twimg.com/media/Fy-GImKaIAIGSES?format=jpg&name=orig,,0,utusanborneo
https://twitter.com/christalynda/status/1670701382742183937,2023-06-19 07:53:44+00:00,"@evnar @hrdbacot Yg begono bilangnya sistem pendidikan kagak ngepek, dibodo2in, dll. Sementara bedanya 'di' sbg imbuhan ama kata depan aja ga tau. 🤦‍♀️",1670701382742183937,0,0,0,0,1670606098934665218,in,,,,0,christalynda
https://twitter.com/MuslimahIbu/status/1670693403066261504,2023-06-19 07:22:01+00:00,"Tahukah kamu sob,2 pemuda bunuh bocah 11 thn utk dijual ginjalnya.Astaghfirullah..generasi kapitalis hilang jati diri imbas sistem kapitalisme &amp; sistem pendidikan sekular
Gmn dlm islam kaffah
MMC Millenials

https://t.co/MkbvlgG6ch

#IslamKaffah",1670693403066261504,0,0,0,0,1670693403066261504,in,https://youtu.be/sWPfJORrtg8,,,0,MuslimahIbu
https://twitter.com/RanggaCardenas/status/1670690962576924672,2023-06-19 07:12:20+00:00,"Jual ginjal | MMC Millenials
Negara berkewajiban menjaga warga negaranya supaya ga melakukan tindakan keji. Negara wajib mendidik warganya dg sistem pendidikan Islam agar generasi memiliki kepribadian Islam.
#Islamkaffah

https://t.co/D0p8jisndM",1670690962576924672,0,0,0,0,1670690962576924672,in,https://youtu.be/sWPfJORrtg8,,,0,RanggaCardenas
https://twitter.com/kkpunasional/status/1670689240227909632,2023-06-19 07:05:29+00:00,"Perlawanan ini bukan pada satu orang, namun pada sikap institusi pendidikan #BinusUniversity sebagai bagian dari susunan sistem institusi pendidikan di negeri ini yang patut dikoreksi agar jangan menjadi contoh tiruan dan keluaran. 

#BinusUniversity
#DikTi
#LayananBuruk",1670689240227909632,0,0,0,0,1670684390731710464,in,,,,0,kkpunasional
https://twitter.com/cnrtoday/status/1670689132677578753,2023-06-19 07:05:03+00:00,Merdeka Belajar dan Sistem Pendidikan Negara Maju https://t.co/i0q9kQjAaa,1670689132677578753,0,0,0,0,1670689132677578753,in,https://bintangbintang.id/merdeka-belajar-dan-sistem-pendidikan-negara-maju/,,,0,cnrtoday
https://twitter.com/beritartm/status/1670678426901172224,2023-06-19 06:22:31+00:00,"19 Jun- investED perkukuh sistem pendidikan tinggi
https://t.co/Lg38HXDDwW

Malaysia MADANI : Tekad Perpaduan Penuhi Harapan
'Yang sahih di Berita RTM'
#RTM #BeritaRTM #MalaysiaMadani https://t.co/JpoPjiPw2J",1670678426901172224,0,2,1,0,1670678426901172224,in,https://www.instagram.com/p/CtqWUbYJMH2/,https://pbs.twimg.com/media/Fy9wxq3aEAAVkag?format=jpg&name=orig,,0,beritartm
https://twitter.com/RitaThaariyani/status/1670675509456539649,2023-06-19 06:10:55+00:00,@mizzcuan @investorgabut Dgn ada nya zonasi dan sistem pendidikan sekarang tambah susah masuk negeri 😔,1670675509456539649,0,0,0,0,1670649175183355904,in,,,,0,RitaThaariyani
https://twitter.com/SinarOnline/status/1670674747242483715,2023-06-19 06:07:54+00:00,"Teguran daripada pakar tentang sistem pendidikan negara perlu dijadikan peringatan dalam melakukan perubahan terhadap dasar sedia ada. - Noor Azlan

https://t.co/PcYev0e8K8",1670674747242483715,0,0,2,0,1670674747242483715,in,https://www.sinarharian.com.my/article/264214/berita/nasional/kerajaan-digesa-segera-tangani-krisis-pendidikan-negara,,,0,SinarOnline
https://twitter.com/SURACHM67400419/status/1670672504078336002,2023-06-19 05:58:59+00:00,"Ini juga Tum @PartaiSocmed, tabungan siswa SD dipijam guru dan komite belum dikembalikan, kira² ini yang patut disalahkan gurunya apa sistem pendidikan yang perlu perbaikan? Ataukah memang ini sudah menjadi tradisi dilingkungan pendidikan. https://t.co/VQZ0auRG9Q",1670672504078336002,0,0,0,0,1670672504078336002,in,,https://pbs.twimg.com/media/Fy9ryPiaUAAB5DJ?format=jpg&name=orig,,0,SURACHM67400419
https://twitter.com/benyamin_siwy/status/1670670582810312704,2023-06-19 05:51:21+00:00,"@budimandjatmiko Mari, tingkatkan kualitas sistem pendidikan..",1670670582810312704,0,0,0,0,1670085760039653376,in,,,,0,benyamin_siwy
https://twitter.com/ganung_sadewa/status/1670670243809857536,2023-06-19 05:50:00+00:00,"@Paltiwest Kita kaya raya om, cuman sistem pendidikan kita gak mendidik jadi interprenuer, dari SD, harusnya diajarkan dagang &amp; keuangan",1670670243809857536,1,1,1,1,1670640750181380099,in,,,,0,ganung_sadewa
https://twitter.com/RayhanYovi/status/1670666955425189888,2023-06-19 05:36:56+00:00,"@YouBeautyH67996 @degnartse @GOAL_ID Kalau ga bisa tuh belajar, mas. Bukan malah nyalahin Indonesianya wkwk. Sistem pendidikan kita ngewajibin pelajaran bahasa Inggris dari SD kelas 1 sampe SMA kelas 3. Ada waktu 12 tahun buat belajar ngapain aja ?",1670666955425189888,1,0,0,0,1670453448234668032,in,,,,0,RayhanYovi
https://twitter.com/Eastcantdark/status/1670666037711478789,2023-06-19 05:33:17+00:00,@facelesspectre @amuse_gueule @FadhlinaSiddiq Tu bukan Sekolah Kebangsaan so tk sama environment...mngkn Chinese Private or International School so tk de kena mengena dgn sistem pendidikan sekolah Kerajaan...air cond tu pun tk jumpa dlm bilik Guru Sekolah Kebangsaan...Apo.🥴 https://t.co/f0oWPhyozq,1670666037711478789,0,0,0,0,1670611937351303168,in,,https://pbs.twimg.com/media/Fy9l57rakAAkJqS?format=jpg&name=orig,,0,Eastcantdark
https://twitter.com/millanials/status/1670660156563279872,2023-06-19 05:09:55+00:00,"@Okki_Sutanto pengen banget benahin sistem pendidikan di Indonesia + adanya sistem pensiun/retired, jd org gak banyak yg ngebet nikah dan pny anak cuma karena takut gak ada yg urusin ketika mrk tua.",1670660156563279872,0,0,1,0,1670621868246835200,in,,,,0,millanials
https://twitter.com/FelixAgustus/status/1670653396087603200,2023-06-19 04:43:03+00:00,"Kalaulah @FadhlinaSiddiq nak marah guru gini rakam pelajarnya, tak tahulah mana halatuju pendidikan negara. Sewajarnya, dia cuba adapt pendidikan hari ini dengan menggunakan teknologi. Lagipun, apa yang Cikgu ini buat bukannya membuka aib pelajar atau merosakkan sistem pendidikan",1670653396087603200,0,0,0,0,1670653396087603200,in,,,,0,FelixAgustus
https://twitter.com/SadiYani678920/status/1670650165760495623,2023-06-19 04:30:13+00:00,"Sebagai orang tua, nyariin anak SD dengan sistem zonasi sangat lah menyusahkan 🥹 zonasi sudah pas tapi bukan KK asli sana tetap tidak akan diterima. Kenapa dunia pendidikan ribet sekali buat stress orang tua terutama pendatang 😮‍💨 gimana mau maju coba",1670650165760495623,0,0,0,0,1670650165760495623,in,,,,0,SadiYani678920
https://twitter.com/pepiserpong/status/1670647721265606659,2023-06-19 04:20:30+00:00,"ikuti kuliah umum Politeknik Enjiniring Pertanian Indonesia bertemakan ""Mewujudkan Sistem Pertanian Modern Dari Hulu Sampai Hilir Melalui Pendidikan Vokasi Enjiniring Pertanian"" https://t.co/Q6U1DqWWkl",1670647721265606659,0,0,0,0,1670647721265606659,in,,https://pbs.twimg.com/media/Fy9VFnwaIAAmmXL?format=jpg&name=orig,,0,pepiserpong
https://twitter.com/EkonomiRakyatMY/status/1670642564058214400,2023-06-19 04:00:00+00:00,"Malaysia bakal berdepan saingan hebat dari negara lain sekiranya isu-isu dalam sistem pendidikan negara tidak ditangani segera, jelas Pensyarah Pusat Kajian Pendidikan dan Kesejahteraan UKM, Dr Anuar Ahmad

14,858 calon SPM 2022 tidak hadir menduduki peperiksaan itu baru-baru ini https://t.co/m7YLaNXxV9",1670642564058214400,0,5,8,0,1670642564058214400,in,,https://pbs.twimg.com/media/Fy8tdOYacAEXQ9h?format=jpg&name=orig,,1,EkonomiRakyatMY
https://twitter.com/drfp10/status/1670636907183874048,2023-06-19 03:37:32+00:00,@JantunGPiisanG ya sudah mundur saja pak.keluarga saya yg dokter aja gak mengeluh soal ekonomi.malah yg mereka keluhkan sol sistem pendidikan terutama kedokteran.,1670636907183874048,0,0,0,0,1670483885824839682,in,,,,0,drfp10
https://twitter.com/yselangorportal/status/1670619911557726208,2023-06-19 02:30:00+00:00,"Yayasan Selangor dipilih mengetuai Sekretariat Yayasan bagi menggerakkan beberapa keputusan penting dalam sistem pendidikan negara. 

@FadhlinaSiddiq 

#YayasanSelangor
#KitaSelangor
#KPM https://t.co/j0NnTXRm0j",1670619911557726208,0,0,0,0,1670619911557726208,in,,https://pbs.twimg.com/media/Fy81n-CaIAA-FbM?format=jpg&name=orig,,0,yselangorportal
https://twitter.com/tian_alexandria/status/1670600881681895431,2023-06-19 01:14:23+00:00,"@txtdrkeylie Sayang nya kaum LGBT gak punya perasaan yg seperti itu, semakin mereka diterima maka semakin jadi mereka, dan akan terus memaksakan penyakit mereka untuk bisa diterima di lingkungan, contoh di us bisa sampai masuk ke sistem pendidikan anak SD.",1670600881681895431,1,0,9,0,1670430235324747777,in,,,,0,tian_alexandria
